Input File,Station,Average House Price,Destination,Duration,Frequency,Changes,Primary Schools Link,Secondary Schools Link
commutefrom-E.csv,Marden (Kent),237054,Waterloo,00:56,every 00:21,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Marden%20(Kent)&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Marden%20(Kent)&t=sec
commutefrom-E.csv,Marden (Kent),237054,Cannon Street,00:57,every 00:19,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Marden%20(Kent)&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Marden%20(Kent)&t=sec
commutefrom-E.csv,Marden (Kent),237054,Charing Cross,00:57,every 00:21,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Marden%20(Kent)&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Marden%20(Kent)&t=sec
commutefrom-E.csv,Marks Tey,214162,Liverpool Street,00:54,every 00:12,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Marks%20Tey&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Marks%20Tey&t=sec
commutefrom-E.csv,Maze Hill,298130,Cannon Street,00:18,every 00:10,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Maze%20Hill&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Maze%20Hill&t=sec
commutefrom-E.csv,Maze Hill,298130,Waterloo,00:23,every 00:20,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Maze%20Hill&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Maze%20Hill&t=sec
commutefrom-E.csv,Maze Hill,298130,Charing Cross,00:24,every 00:20,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Maze%20Hill&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Maze%20Hill&t=sec
commutefrom-E.csv,Maze Hill,298130,Blackfriars,00:39,every 00:11,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Maze%20Hill&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Maze%20Hill&t=sec
commutefrom-E.csv,Maze Hill,298130,Victoria,00:41,every 00:11,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Maze%20Hill&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Maze%20Hill&t=sec
commutefrom-E.csv,Meopham,205533,Victoria,00:45,every 00:22,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Meopham&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Meopham&t=sec
commutefrom-E.csv,Meopham,205533,Blackfriars,00:53,every 00:16,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Meopham&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Meopham&t=sec
commutefrom-E.csv,Moorgate,574032,Blackfriars,00:22,every 00:02,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Moorgate&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Moorgate&t=sec
commutefrom-E.csv,Mottingham,298130,London Bridge,00:17,every 00:10,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Mottingham&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Mottingham&t=sec
commutefrom-E.csv,Mottingham,298130,Waterloo,00:27,every 00:10,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Mottingham&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Mottingham&t=sec
commutefrom-E.csv,Mottingham,298130,Charing Cross,00:28,every 00:10,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Mottingham&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Mottingham&t=sec
commutefrom-E.csv,Mottingham,298130,Cannon Street,00:30,every 00:11,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Mottingham&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Mottingham&t=sec
commutefrom-E.csv,Mottingham,298130,Victoria,00:44,every 00:10,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Mottingham&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Mottingham&t=sec
commutefrom-E.csv,Mottingham,298130,Blackfriars,00:47,every 00:11,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Mottingham&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Mottingham&t=sec
commutefrom-E.csv,New Beckenham,347974,London Bridge,00:23,every 00:10,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=New%20Beckenham&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=New%20Beckenham&t=sec
commutefrom-E.csv,New Beckenham,347974,Cannon Street,00:26,every 00:17,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=New%20Beckenham&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=New%20Beckenham&t=sec
commutefrom-E.csv,New Beckenham,347974,Waterloo,00:26,every 00:14,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=New%20Beckenham&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=New%20Beckenham&t=sec
commutefrom-E.csv,New Beckenham,347974,Charing Cross,00:27,every 00:14,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=New%20Beckenham&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=New%20Beckenham&t=sec
commutefrom-E.csv,New Beckenham,347974,Victoria,00:39,every 00:08,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=New%20Beckenham&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=New%20Beckenham&t=sec
commutefrom-E.csv,New Beckenham,347974,Blackfriars,00:40,every 00:07,2,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=New%20Beckenham&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=New%20Beckenham&t=sec
commutefrom-E.csv,New Cross,298892,Waterloo,00:25,every 00:05,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=New%20Cross&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=New%20Cross&t=sec
commutefrom-E.csv,New Cross,298892,Charing Cross,00:26,every 00:05,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=New%20Cross&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=New%20Cross&t=sec
commutefrom-E.csv,New Cross,298892,Blackfriars,00:30,every 00:15,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=New%20Cross&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=New%20Cross&t=sec
commutefrom-E.csv,New Cross,298892,Victoria,00:37,every 00:03,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=New%20Cross&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=New%20Cross&t=sec
commutefrom-E.csv,New Cross Gate,298892,Moorgate,00:26,every 00:07,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=New%20Cross%20Gate&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=New%20Cross%20Gate&t=sec
commutefrom-E.csv,New Cross Gate,298892,Waterloo,00:28,every 00:05,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=New%20Cross%20Gate&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=New%20Cross%20Gate&t=sec
commutefrom-E.csv,New Cross Gate,298892,Charing Cross,00:29,every 00:11,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=New%20Cross%20Gate&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=New%20Cross%20Gate&t=sec
commutefrom-E.csv,New Cross Gate,298892,Blackfriars,00:29,every 00:07,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=New%20Cross%20Gate&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=New%20Cross%20Gate&t=sec
commutefrom-E.csv,New Cross Gate,298892,Kings Cross,00:30,every 00:07,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=New%20Cross%20Gate&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=New%20Cross%20Gate&t=sec
commutefrom-E.csv,New Cross Gate,298892,Victoria,00:37,every 00:06,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=New%20Cross%20Gate&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=New%20Cross%20Gate&t=sec
commutefrom-E.csv,New Eltham,298130,London Bridge,00:15,every 00:10,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=New%20Eltham&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=New%20Eltham&t=sec
commutefrom-E.csv,New Eltham,298130,Waterloo,00:25,every 00:11,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=New%20Eltham&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=New%20Eltham&t=sec
commutefrom-E.csv,New Eltham,298130,Charing Cross,00:26,every 00:11,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=New%20Eltham&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=New%20Eltham&t=sec
commutefrom-E.csv,New Eltham,298130,Cannon Street,00:33,every 00:06,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=New%20Eltham&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=New%20Eltham&t=sec
commutefrom-E.csv,New Eltham,298130,Victoria,00:43,every 00:08,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=New%20Eltham&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=New%20Eltham&t=sec
commutefrom-E.csv,New Eltham,298130,Blackfriars,00:46,every 00:11,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=New%20Eltham&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=New%20Eltham&t=sec
commutefrom-E.csv,Newington,187302,London Bridge,00:56,every 00:25,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Newington&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Newington&t=sec
commutefrom-E.csv,North Dulwich,424252,London Bridge,00:15,every 00:09,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=North%20Dulwich&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=North%20Dulwich&t=sec
commutefrom-E.csv,North Dulwich,424252,Victoria,00:24,every 00:13,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=North%20Dulwich&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=North%20Dulwich&t=sec
commutefrom-E.csv,North Dulwich,424252,Waterloo,00:34,every 00:07,2,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=North%20Dulwich&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=North%20Dulwich&t=sec
commutefrom-E.csv,North Dulwich,424252,Charing Cross,00:35,every 00:07,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=North%20Dulwich&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=North%20Dulwich&t=sec
commutefrom-E.csv,North Fambridge,226637,Liverpool Street,00:56,every 00:43,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=North%20Fambridge&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=North%20Fambridge&t=sec
commutefrom-E.csv,Northfleet,205533,London Bridge,00:44,every 00:18,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Northfleet&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Northfleet&t=sec
commutefrom-E.csv,Northfleet,205533,Cannon Street,00:51,every 00:35,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Northfleet&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Northfleet&t=sec
commutefrom-E.csv,Northfleet,205533,Waterloo,00:54,every 00:22,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Northfleet&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Northfleet&t=sec
commutefrom-E.csv,Northfleet,205533,Charing Cross,00:55,every 00:22,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Northfleet&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Northfleet&t=sec
commutefrom-E.csv,Norwood Junction,271598,Victoria,00:26,every 00:08,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Norwood%20Junction&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Norwood%20Junction&t=sec
commutefrom-E.csv,Norwood Junction,271598,Cannon Street,00:28,every 00:14,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Norwood%20Junction&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Norwood%20Junction&t=sec
commutefrom-E.csv,Norwood Junction,271598,Waterloo,00:31,every 00:06,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Norwood%20Junction&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Norwood%20Junction&t=sec
commutefrom-E.csv,Norwood Junction,271598,Charing Cross,00:32,every 00:13,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Norwood%20Junction&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Norwood%20Junction&t=sec
commutefrom-E.csv,Norwood Junction,271598,Blackfriars,00:38,every 00:07,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Norwood%20Junction&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Norwood%20Junction&t=sec
commutefrom-E.csv,Norwood Junction,271598,Kings Cross,00:45,every 00:06,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Norwood%20Junction&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Norwood%20Junction&t=sec
commutefrom-E.csv,Norwood Junction,271598,Moorgate,00:45,every 00:06,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Norwood%20Junction&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Norwood%20Junction&t=sec
commutefrom-E.csv,Nunhead,424252,Blackfriars,00:15,every 00:19,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Nunhead&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Nunhead&t=sec
commutefrom-E.csv,Nunhead,424252,London Bridge,00:17,every 00:06,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Nunhead&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Nunhead&t=sec
commutefrom-E.csv,Nunhead,424252,Victoria,00:18,every 00:14,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Nunhead&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Nunhead&t=sec
commutefrom-E.csv,Nunhead,424252,Cannon Street,00:27,every 00:13,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Nunhead&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Nunhead&t=sec
commutefrom-E.csv,Nunhead,424252,Charing Cross,00:28,every 00:13,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Nunhead&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Nunhead&t=sec
commutefrom-E.csv,Nunhead,424252,Waterloo,00:29,every 00:18,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Nunhead&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Nunhead&t=sec
commutefrom-E.csv,Ockendon,182331,Fenchurch Street,00:31,every 00:19,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Ockendon&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Ockendon&t=sec
commutefrom-E.csv,Old Street,526314,Blackfriars,00:15,every 00:04,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Old%20Street&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Old%20Street&t=sec
commutefrom-E.csv,Orpington,347974,London Bridge,00:26,every 00:08,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Orpington&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Orpington&t=sec
commutefrom-E.csv,Orpington,347974,Waterloo,00:32,every 00:09,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Orpington&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Orpington&t=sec
commutefrom-E.csv,Orpington,347974,Cannon Street,00:33,every 00:14,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Orpington&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Orpington&t=sec
commutefrom-E.csv,Orpington,347974,Charing Cross,00:33,every 00:07,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Orpington&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Orpington&t=sec
commutefrom-E.csv,Orpington,347974,Victoria,00:37,every 00:10,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Orpington&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Orpington&t=sec
commutefrom-E.csv,Orpington,347974,Blackfriars,00:40,every 00:10,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Orpington&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Orpington&t=sec
commutefrom-E.csv,Otford,448336,London Bridge,00:35,every 00:23,1,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Otford&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Otford&t=sec
commutefrom-E.csv,Otford,448336,Victoria,00:39,every 00:13,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Otford&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Otford&t=sec
commutefrom-E.csv,Otford,448336,Blackfriars,00:40,every 00:16,0,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Otford&t=pri,http://home.rm.com/schoolfinder/ShowSchools.aspx?l=Otford&t=sec
